Model,Year,HorsePower,Fuel,Mileage,Transmission,Price
BMW 740d xDrive INDIVIDUAL M Sportpaket Head-Up HiFi,2018,235 kW (320 CP),Diesel, 4.465 km,automata,80.600 EUR (brut) 67.731 EUR (net)
BMW 740d xDrive INDIVIDUAL M Sportpaket Head-Up HiFi,2018,235 kW (320 CP),Diesel, 4.844 km,automata,85.940 EUR (brut) 72.218 EUR (net)
BMW 740Ld xDrive Limousine Ferngesteuertes Parken IN,2018,235 kW (320 CP),Diesel, 7.339 km,automata,90.250 EUR (brut) 75.840 EUR (net)
BMW 750Li xDrive INDIVIDUAL TV DAB Fond Entertainmen,2018,330 kW (449 CP),Benzina, 7.429 km,automata,93.590 EUR (brut) 78.647 EUR (net)
BMW 730d xDrive Limousine Sp.-A.,2019,195 kW (265 CP),Diesel,0 km,automata,124.179 EUR (brut) 104.352 EUR (net)
BMW 740 Li i Leder Navi Keyless AD e-Sitze RÃ¼ckfahrk,2009,240 kW (326 CP),Benzina, 69.000 km,automata,23.680 EUR (brut)
BMW 750 750Li A *Soft*SSD*RÃ¼ckfahrkam*Navi*360°,2009,300 kW (408 CP),Benzina, 102.033 km,automata,18.975 EUR (brut)
BMW 740d xDrive,2011,225 kW (306 CP),Diesel, 117.600 km,automata,22.500 EUR (brut)
BMW 750i xDrive **** ABSOLUTE VOLLAUSSTATTUNG*** !!!,2008,300 kW (408 CP),Benzina, 204.000 km,automata,17.850 EUR (brut)
BMW 750i xDrive/HarmK/SurrV/Parkas/HeadUp/SoftC/Wlan,2018,330 kW (449 CP),Benzina, 24.644 km,automata,67.999 EUR (brut) 57.142 EUR (net)
BMW 730d xDrive Limousine M Sportpaket Head-Up DAB,2019,195 kW (265 CP),Diesel, 50 km,automata,122.840 EUR (brut) 103.227 EUR (net)
BMW 725 G11 MY 2018 -38%,2019,170 kW (231 CP),Diesel,0 km,automata,71.400 EUR (brut) 60.000 EUR (net)
BMW 730i A *LEDER*22 ZOLL*NAVI-PROF.*,2007,190 kW (258 CP),Benzina, 133.500 km,automata,11.970 EUR (brut)
BMW 750 d xDrive bis 04/2020 Werksgarantie,2017,294 kW (400 CP),Diesel, 61.750 km,automata,57.900 EUR (brut) 48.655 EUR (net)
BMW 750i xDrive,2012,330 kW (449 CP),Benzina, 160.000 km,automata,23.990 EUR (brut)
BMW 740i Navi GSD Gestik Ferngesteuertes Parken HUD,2018,240 kW (326 CP),Benzina, 21.520 km,automata,64.840 EUR (brut) 54.487 EUR (net)
BMW 740i/Massage/Gestik/HeadUp/Kamera/Wlan/Laser,2015,240 kW (326 CP),Benzina, 42.500 km,automata,47.999 EUR (brut) 40.335 EUR (net)
BMW 730d Limoousine Navi HUD GSD Kam Gestiksteuerung,2018,195 kW (265 CP),Diesel, 13.600 km,automata,62.840 EUR (brut) 52.807 EUR (net)
BMW 750Li Surround View Head Up Keyless M-Paket,2013,330 kW (449 CP),Benzina, 54.000 km,automata,22.450 EUR (brut) 18.866 EUR (net)
BMW 7-SERIE 730d,2006,170 kW (231 CP),Diesel, 273.486 km,automata,5.840 EUR (brut)
BMW 730 d xDrive Innovation - Head-Up display -,2015,190 kW (258 CP),Diesel, 95.344 km,automata,33.490 EUR (brut)
BMW 740d xDrive,2011,225 kW (306 CP),Diesel, 223.000 km,automata,18.900 EUR (brut) 15.750 EUR (net)
BMW 730Ld Blue Performance Euro6,2011,180 kW (245 CP),Diesel, 260.000 km,automata,15.999 EUR (brut)
BMW 750i Mpaket,2010,300 kW (408 CP),Benzina, 149.000 km,automata,18.900 EUR (brut)
BMW 740d xDrive Edition Exclusive,2015,230 kW (313 CP),Diesel, 117.600 km,automata,30.000 EUR (brut) 25.000 EUR (net)
"BMW 730d DYNAMIC DRIVE,GLASDACH,KOMFORTSITZE,TOP!",2009,180 kW (245 CP),Diesel, 280.000 km,automata,13.990 EUR (brut)
"BMW 740i mit Gasanlage, Vollausstattung, N...",2006,225 kW (306 CP),Benzina, 225.000 km,automata,8.190 EUR (brut)
BMW 730d M Sportpaket Laser HUD Standhzg ACC Navi,2016,195 kW (265 CP),Diesel, 77.006 km,automata,49.490 EUR (brut) 41.588 EUR (net)
BMW 740iA M-Sport *Edition 40 Jahre 7er* /LASER H/K,2017,240 kW (326 CP),Benzina, 3.500 km,automata,74.450 EUR (brut) 62.563 EUR (net)
BMW 740d xDrive Navi Prof. Sport Aut. Komfortsitze,2016,235 kW (320 CP),Diesel, 51.851 km,automata,54.840 EUR (brut) 46.084 EUR (net)
"BMW 750i xDrive M Sportpaket Leasing 799,-EUR o.LSZ",2018,330 kW (449 CP),Benzina, 25.262 km,automata,77.850 EUR (brut) 65.420 EUR (net)
BMW 730d,2009,180 kW (245 CP),Diesel, 170.000 km,automata,15.500 EUR (brut)
BMW 750i xDrive WIE NEU!  TOP ZUSTAND!,2010,300 kW (408 CP),Benzina, 49.670 km,automata,28.000 EUR (brut)
"BMW 740i Vollaustattung - Finanzierung ab 0,99%",2017,240 kW (326 CP),Benzina, 45.785 km,automata,53.790 EUR (brut)
BMW 740i 2.Hand*GSD*Spurh.*RÃ¼ckfahrkamera,2009,240 kW (326 CP),Benzina, 168.988 km,automata,16.299 EUR (brut) 13.697 EUR (net)
BMW 760i Limousine (Navi Leder HUD Kurvenl. M-Sport),2014,400 kW (544 CP),Benzina, 168.635 km,automata,36.990 EUR (brut)
BMW 760i Individual Komposition*Surround View*HUD,2012,400 kW (544 CP),Benzina, 231.784 km,automata,23.950 EUR (brut)
BMW 730d HUD DynDr. Sitzbel. TV Night Vi. Soft Cl.SD,2010,180 kW (245 CP),Diesel, 292.100 km,automata,17.950 EUR (brut)
BMW 730dA Navi Leder Xenon Standheizung,2008,170 kW (231 CP),Diesel, 212.000 km,automata,9.995 EUR (brut) 8.399 EUR (net)
BMW 750d xDrive BluePerformance,2013,280 kW (381 CP),Diesel, 129.537 km,automata,34.999 EUR (brut) 29.411 EUR (net)
BMW 740d xDrive M Pak TV sitzbel stand voll garantie,2016,235 kW (320 CP),Diesel, 49.000 km,automata,58.400 EUR (brut) 48.264 EUR (net)
"BMW 740d xDrive,M-sport,B&W,Soft-Cl.,Sorroundview",2016,235 kW (320 CP),Diesel, 131.000 km,automata,51.990 EUR (brut)
BMW 740i,2005,225 kW (306 CP),Benzina, 135.000 km,automata,11.900 EUR (brut)
"BMW 730d, CAM 360°, SOFT CLOSE, KEYLESS, XENON ADAPT",2012,180 kW (245 CP),Diesel, 222.000 km,automata,17.900 EUR (brut)
BMW 740d x-M Paket-soft close-Aktive SitzbelÃ¼ftung,2011,225 kW (306 CP),Diesel, 179.000 km,automata,17.300 EUR (brut)
BMW 730dA Pure Excel *LASER-LICHT.STANDHEIZUNG*,2017,195 kW (265 CP),Diesel, 53.200 km,automata,48.995 EUR (brut) 41.172 EUR (net)
BMW 750Li*Vollausstattung*Individual*M-Paket*1A,2012,300 kW (408 CP),Benzina, 116.000 km,automata,21.900 EUR (brut)
"BMW 750i Navi Prof., PDC, SHZ, BMW Night Vision",2008,300 kW (408 CP),Benzina, 116.900 km,automata,25.900 EUR (brut)
BMW 750 iA Sportpaket Voll *TOP Zustand* beste Farbe,2009,300 kW (408 CP),Benzina, 146.200 km,automata,16.450 EUR (brut)
BMW 730d xDrive Limousine Sportpaket Head-Up DAB,2019,195 kW (265 CP),Diesel,0 km,automata,125.420 EUR (brut) 105.395 EUR (net)
BMW 730 D PerlweiÃŸ,2012,190 kW (258 CP),Diesel, 284.000 km,automata,19.999 EUR (brut)
BMW 730d xDrive Limousine EURO6 Sportpaket Gestikste,2016,195 kW (265 CP),Diesel, 69.980 km,automata,52.903 EUR (brut) 44.456 EUR (net)
"BMW 740d xDrive, Vollausstattung",2012,230 kW (313 CP),Diesel, 160.000 km,automata,22.499 EUR (brut)
BMW 750Li  xDrive SoftCl_Dakota_FondEnt_NaviPro_LONG,2012,300 kW (408 CP),Benzina, 149.000 km,automata,20.699 EUR (brut)
BMW 730d M Sportpaket,2013,190 kW (258 CP),Diesel, 90.000 km,automata,29.900 EUR (brut)
BMW 730D F01 !! HEAD UP !! SOFTCLOSE !! SPORTSITZE !,2011,180 kW (245 CP),Diesel, 209.000 km,automata,16.590 EUR (brut)
BMW 750i Vollausstattung tausch Festpreis,2009,300 kW (408 CP),Benzina, 113.000 km,automata,16.000 EUR (brut)
BMW 740Ld xDrive,2016,235 kW (320 CP),Diesel, 84.000 km,automata,51.000 EUR (brut)
BMW 750i,2007,270 kW (367 CP),Benzina, 220.000 km,automata,5.490 EUR (brut)
BMW 730d xDrive M Sportpaket 20Zoll Display Parken,2018,195 kW (265 CP),Diesel, 26.400 km,automata,67.489 EUR (brut) 56.713 EUR (net)
BMW 730d xDrive GSD LED Standhzg Navi HUD Sitzhzg,2016,195 kW (265 CP),Diesel, 53.800 km,automata,52.777 EUR (brut) 44.350 EUR (net)
"BMW 740d xDrive M-Packet, Vollausstattung, Top",2013,230 kW (313 CP),Diesel, 195.000 km,automata,24.000 EUR (brut)
BMW 730dA xDrive LED AKTIVSITZE W-LAN ACC LASER EU6,2016,195 kW (265 CP),Diesel, 37.460 km,automata,56.400 EUR (brut) 47.395 EUR (net)
BMW 730d Laser Licht + Panorama + M Sport,2015,195 kW (265 CP),Diesel, 81.800 km,automata,48.671 EUR (brut) 40.900 EUR (net)
BMW 740d xDrive Individual Head Up Display Voll,2012,225 kW (306 CP),Diesel, 170.000 km,automata,24.400 EUR (brut)
BMW 730D XDRIVE Sportpaket M Standheizung SHD AHK,2017,195 kW (265 CP),Diesel, 33.518 km,automata,56.760 EUR (brut) 47.697 EUR (net)
BMW 740D XD AUTO./LASER/ SOURROUND VIEW/GLASDACH,2018,235 kW (320 CP),Diesel, 25.400 km,automata,58.500 EUR (brut) 49.160 EUR (net)
BMW 730d Blue Performance EURO6,2010,180 kW (245 CP),Diesel, 146.000 km,automata,22.978 EUR (brut)
BMW 730d xDrive,2016,195 kW (265 CP),Diesel, 37.000 km,automata,46.000 EUR (brut)
BMW 760Li xDrive Executive Lounge (zzgl. MwSt),2017,448 kW (609 CP),Benzina, 70.522 km,automata,79.000 EUR (brut)
BMW 760Li Individual Fond-Entertainment Top Options,2014,400 kW (544 CP),Benzina, 59.000 km,automata,51.900 EUR (brut) 43.613 EUR (net)
BMW 760Li xDrive Executive Lounge (zzgl. MwSt).,2017,448 kW (609 CP),Benzina, 310 km,automata,95.000 EUR (brut)
BMW 760Li xDrive Individual Manufaktur (zzgl. MwSt),2017,448 kW (609 CP),Benzina, 4.239 km,automata,99.000 EUR (brut)
BMW 760Li xDrive Sedan (zzgl. MwSt),2018,448 kW (609 CP),Benzina, 12.000 km,automata,95.000 EUR (brut)
BMW 750i Laserlicht Head Up .Soft.Harman,2017,330 kW (449 CP),Benzina, 14.000 km,automata,62.900 EUR (brut) 52.857 EUR (net)
BMW 750i HEAD UP NAVI*BI-XENON*LEDER*ALU*NACHT-SICHT,2009,300 kW (408 CP),Benzina, 140.000 km,automata,17.990 EUR (brut)
BMW 740iA*SPORTPAKET*EGSD*STANDHEIZUNG*XENON*19 ZOLL,2006,225 kW (306 CP),Benzina, 200.000 km,automata,8.890 EUR (brut)
BMW 730d xDrive Limousine Ferngesteuertes Parken EUR,2016,195 kW (265 CP),Diesel, 41.849 km,automata,53.530 EUR (brut) 44.983 EUR (net)
BMW 745i,2006,245 kW (333 CP),Benzina, 125.000 km,automata,8.200 EUR (brut)
BMW 740d,2010,225 kW (306 CP),Diesel, 165.000 km,automata,21.000 EUR (brut)
BMW 730Diesel,2007,173 kW (235 CP),Diesel, 115.000 km,automata,14.899 EUR (brut)
BMW 730D Tausch-MÃ¶glich Top Ausstattung,2011,180 kW (245 CP),Diesel, 170.000 km,automata,18.500 EUR (brut)
BMW 730d xDrive,2016,195 kW (265 CP),Diesel, 36.324 km,automata,52.990 EUR (brut)
BMW 730d,2006,170 kW (231 CP),Diesel, 213.000 km,automata,9.500 EUR (brut)
BMW 730d,2008,170 kW (231 CP),Diesel, 115.000 km,automata,11.900 EUR (brut)
BMW 730d,2006,170 kW (231 CP),Diesel, 213.000 km,automata,9.500 EUR (brut)
BMW 750 X Drive voll Ausstattung,2014,280 kW (381 CP),Diesel, 63.125 km,automata,42.000 EUR (brut)
BMW 730d / Top-Zustand / Vollausstattung,2012,180 kW (245 CP),Diesel, 115.000 km,automata,20.990 EUR (brut)
"BMW 730d xDrive M-Sportpaket Bi-Xenon|Glasdach|19""",2014,190 kW (258 CP),Diesel, 98.000 km,automata,35.900 EUR (brut)
BMW 740 740d xDrive Aut. High Executive M Sportpakke,2018,235 kW (320 CP),Diesel, 5.922 km,automata,96.167 EUR (brut) 79.477 EUR (net)
"BMW 730 d Limousine xDrive Sportpaket, DAS+ HUD",2019,196 kW (266 CP),Diesel, 4.500 km,automata,91.167 EUR (brut) 75.345 EUR (net)
BMW 740d Individual,2010,225 kW (306 CP),Diesel, 159.980 km,automata,17.900 EUR (brut)
BMW 750 iXdrive f01,2009,300 kW (408 CP),Benzina, 145.000 km,automata,14.000 EUR (brut)
BMW 740i,2006,225 kW (306 CP),Benzina, 224.000 km,automata,6.799 EUR (brut)
"BMW 740d xDrive M-Paket, Allrad & Checkheftgepflegt",2011,225 kW (306 CP),Diesel, 110.000 km,automata,30.099 EUR (brut)
BMW 750i,2009,300 kW (408 CP),Benzina, 211.000 km,automata,13.400 EUR (brut)
BMW 740LD XD,2013,230 kW (313 CP),Diesel, 180.000 km,automata,20.000 EUR (brut)
BMW 740d xDrive Sport Aut. M-Sportpaket Driving Assi,2017,235 kW (320 CP),Diesel, 59.121 km,automata,63.420 EUR (brut) 53.294 EUR (net)
BMW 730ld Facelift,2007,170 kW (231 CP),Diesel, 247.000 km,automata,8.900 EUR (brut)
BMW 750i,2009,300 kW (408 CP),Benzina, 175.000 km,automata,12.500 EUR (brut)
BMW 750Ld xDrive BluePerformance,2012,280 kW (381 CP),Diesel, 265.000 km,automata,28.950 EUR (brut)
"BMW 730Ld, Fond Entertainment, HUD, scheckheft",2010,180 kW (245 CP),Diesel, 105.000 km,automata,24.900 EUR (brut)
BMW 740d xDrive*SOFT*HEAD UP*ACC*SPUR*TOTENWINKEL*,2011,225 kW (306 CP),Diesel, 208.063 km,automata,21.970 EUR (brut)
BMW 750iA* ALPINA B7 Bi-Turbo*NUMMER 26*NACHTSICHT,2009,373 kW (507 CP),Benzina, 63.441 km,automata,73.990 EUR (brut) 62.176 EUR (net)
"BMW 740i,V8,306 PS,TIP TOP Zustand,Alpina Loock,",2005,225 kW (306 CP),Benzina, 131.000 km,automata,9.500 EUR (brut)
BMW 730d *M-Paket* Aktiv-Lenkung*Kamera*,2011,180 kW (245 CP),Diesel, 175.000 km,automata,18.500 EUR (brut)
BMW 745d M Performance,2008,242 kW (329 CP),Diesel, 190.000 km,automata,13.500 EUR (brut)
BMW 730 d xDrive Eccelsa,2016,195 kW (265 CP),Diesel, 42.000 km,automata,47.500 EUR (brut)
BMW 730d xDrive 1.Hd*Laserlicht*Surround View*Driv.A,2016,195 kW (265 CP),Diesel, 92.990 km,automata,49.990 EUR (brut) 42.008 EUR (net)
BMW 730d ACC,2007,170 kW (231 CP),Diesel, 230.000 km,automata,8.600 EUR (brut)
"BMW 730d xDrive Gewerbeleasing ab 992,- nto. o. A.",2019,195 kW (265 CP),Diesel,0 km,automata,101.990 EUR (brut) 85.706 EUR (net)
BMW 730 Ld Surroundview Standhzg. SoftClose Panorama,2016,195 kW (265 CP),Diesel, 19.892 km,automata,52.800 EUR (brut)
BMW 730d,2005,170 kW (231 CP),Diesel, 269.000 km,automata,5.000 EUR (brut)
BMW 740d xDrive - Heap Up - Soft close  - Luft -,2016,235 kW (320 CP),Diesel, 116.500 km,automata,45.490 EUR (brut) 38.227 EUR (net)
BMW 730d xDrive Innovationsp. Navi Prof. Glasdach,2016,195 kW (265 CP),Diesel, 46.750 km,automata,46.900 EUR (brut) 39.412 EUR (net)
BMW 740d  xDrive  Vollausstattung  !,2010,225 kW (306 CP),Diesel, 137.500 km,automata,19.900 EUR (brut)
BMW 750dA xDrive Individual Komposition*NP:164.820 ‚¬,2015,280 kW (381 CP),Diesel, 60.000 km,automata,47.800 EUR (brut) 40.168 EUR (net)
"BMW 730d Leasing 549,- o.LSZ,Massage,Glasd.,Laserl.",2018,195 kW (265 CP),Diesel, 9.190 km,automata,62.450 EUR (brut) 52.479 EUR (net)
BMW 750iA E65 Leder~Navi~Xenon~Soft Close~...,2005,270 kW (367 CP),Benzina, 188.000 km,automata,10.950 EUR (brut)
BMW 730d xDrive Glasdach/Standheizung/Head-up,2014,190 kW (258 CP),Diesel, 161.000 km,automata,25.100 EUR (brut)
BMW 730dA Lim. Service Inclusive LED Navi HUD HiFi,2016,195 kW (265 CP),Diesel, 64.633 km,automata,44.990 EUR (brut) 37.807 EUR (net)
BMW 730 LongDiesel,2010,183 kW (249 CP),Diesel, 229.000 km,automata,17.900 EUR (brut)
BMW 750 D L xDrive  EURO 6 Leder Navi Xenon ACC PDC,2013,280 kW (381 CP),Diesel, 130.000 km,automata,30.980 EUR (brut)
BMW 750i,2006,270 kW (367 CP),Benzina, 212.500 km,automata,8.500 EUR (brut)
"BMW 740i Leas ab 599,-o.Anz. M Sportpaket,Laserlicht",2018,240 kW (326 CP),Benzina, 16.796 km,automata,63.850 EUR (brut) 53.655 EUR (net)
"BMW 730dA FernP,Laser,Gestik,SoftCl,Leas.o.Anz.549,-",2018,195 kW (265 CP),Diesel, 24.893 km,automata,62.450 EUR (brut) 52.479 EUR (net)
BMW 730Ld Blue Performance,2011,180 kW (245 CP),Diesel, 128.000 km,automata,22.400 EUR (brut)
BMW 740d xDrive M-Sportpaket Night Vis|ESSD|Komforts,2011,225 kW (306 CP),Diesel, 244.000 km,automata,16.900 EUR (brut)
BMW 730d xDrive M-Sportpaket|Laser|Exkl.-Leder|ESSD,2015,195 kW (265 CP),Diesel, 198.000 km,automata,47.900 EUR (brut) 40.252 EUR (net)
BMW 745d Limousine Vollausstung TÃ¼v 1.2020...,2006,243 kW (330 CP),Diesel, 235.000 km,automata,10.800 EUR (brut)
BMW 730 d xDrive Luxury 265 Cv GARANZIA UFF. Iva,2018,195 kW (265 CP),Diesel, 20.000 km,automata,59.800 EUR (brut)
BMW 735i V8 Bj.2005 Schiebedach,2005,200 kW (272 CP),Benzina, 194.000 km,automata,3.690 EUR (brut)
BMW 760Li GEPANZERT B7 ARMOURED SECURITY PANZER B7,2007,327 kW (445 CP),Benzina, 93.524 km,automata,39.900 EUR (brut) 33.529 EUR (net)
BMW 750i LiebhaberstÃ¼ck NAVI Prof. HiFi GSD Leder,2008,300 kW (408 CP),Benzina, 104.200 km,automata,15.950 EUR (brut)
BMW 740Li,2011,240 kW (326 CP),Benzina, 56.500 km,automata,24.000 EUR (brut)
BMW 730 d sedili comf acc soft close adaptled 24,2013,180 kW (245 CP),Diesel, 125.000 km,automata,28.480 EUR (brut)
BMW 740 d Futura *in conto vendita - su appuntam,2009,225 kW (306 CP),Diesel, 400.000 km,automata,13.000 EUR (brut)
"BMW 750d xDrive LR 650,- br.o. Anz. 36Mon/10''Km",2018,294 kW (400 CP),Diesel, 25.100 km,automata,69.980 EUR (brut) 58.807 EUR (net)
"BMW 730d A xDrive Lim Automatic,AHK,Leder,Autom",2019,195 kW (265 CP),Diesel,0 km,automata,111.590 EUR (brut) 93.773 EUR (net)
"BMW 730d Steptronic""KOMFORTSITZE""SOFTCLOSE""ESD""XENON",2011,180 kW (245 CP),Diesel, 98.700 km,automata,22.490 EUR (brut) 18.899 EUR (net)
BMW 7 Series Sedan 750Li xDrive,2016,330 kW (449 CP),Benzina, 64.000 km,automata,59.999 EUR (brut) 49.999 EUR (net)
BMW 750i im optischen und technischen Bestzustand,2009,300 kW (408 CP),Benzina, 111.900 km,automata,18.900 EUR (brut)
BMW 730d xDrive M LED RFK Soft Massage Garantie WLAN,2016,195 kW (265 CP),Diesel, 93.000 km,automata,52.990 EUR (brut) 44.529 EUR (net)
BMW 740d xDrive Laser GD Sthzg Vollleder,2015,235 kW (320 CP),Diesel, 131.630 km,automata,43.590 EUR (brut) 36.630 EUR (net)
BMW 740d xDrive DRIV.ASS.PLUS / STANDH./ DAB / HEAD-,2014,230 kW (313 CP),Diesel, 94.875 km,automata,32.980 EUR (brut) 27.714 EUR (net)
BMW 740Ld xDrive LIMOUSINE INDIVIDUAL,2017,235 kW (320 CP),Diesel, 6.650 km,automata,78.659 EUR (brut) 66.100 EUR (net)
BMW 730d,2009,180 kW (245 CP),Diesel, 183.000 km,automata,14.200 EUR (brut)
BMW 740d xDrive / Erste Hand,2011,225 kW (306 CP),Diesel, 167.000 km,automata,22.200 EUR (brut)
BMW 750Li,2006,270 kW (367 CP),Benzina, 182.000 km,automata,12.900 EUR (brut)
BMW 740d*M- Paket*Head-Up*Kamera*Soft-Close*Navi*,2012,225 kW (306 CP),Diesel, 107.000 km,automata,29.999 EUR (brut)
"BMW 740d A xDrive Laserlicht,Gestiksteuerung,Head-Up",2016,235 kW (320 CP),Diesel, 110.517 km,automata,48.490 EUR (brut) 40.748 EUR (net)
BMW 740d xDrive - Mehrwertsteuer ausweisbar     VOLL,2016,235 kW (320 CP),Diesel, 32.950 km,automata,58.900 EUR (brut)
"BMW 730d xDrive Komfort Z.,SoftCl.,MassageS.,Standh.",2016,195 kW (265 CP),Diesel, 79.998 km,automata,51.900 EUR (brut) 43.613 EUR (net)
"BMW 730d M Paket,Soft-C,Komfortz.,el.Gsd,Head.Up,20""",2016,195 kW (265 CP),Diesel, 43.800 km,automata,62.000 EUR (brut) 52.101 EUR (net)
BMW 730dA EURO 6 M-Sportpaket M-Paket Leder Navi,2016,195 kW (265 CP),Diesel, 49.000 km,automata,52.980 EUR (brut) 44.521 EUR (net)
BMW 730d M-Paket,2009,180 kW (245 CP),Diesel, 208.000 km,automata,15.450 EUR (brut)
BMW 730d Sportpaket,2010,180 kW (245 CP),Diesel, 199.250 km,automata,16.950 EUR (brut)
BMW 730d Limousine Parkassistent Standheizung,2016,195 kW (265 CP),Diesel, 80.248 km,automata,54.830 EUR (brut) 46.076 EUR (net)
"BMW 730d SOFT-CLOSE ACC,HEAD-UP,KEYLESS,MEMORY,AHK",2011,180 kW (245 CP),Diesel, 118.500 km,automata,19.380 EUR (brut) 16.286 EUR (net)
BMW 740d xDrive M Sportpaket AHK Glasdach Komfortsit,2011,225 kW (306 CP),Diesel, 82.000 km,automata,25.900 EUR (brut) 21.765 EUR (net)
BMW 730d Aut. NAVI SHZ BiXENON LEDER,2010,180 kW (245 CP),Diesel, 136.621 km,automata,16.500 EUR (brut)
BMW 730d Voll headup TÃ¼v Neu Motor Neu,2009,180 kW (245 CP),Diesel, 19.280 km,automata,18.299 EUR (brut)
BMW 740i Prins LPG GAS ANLAGE,2005,225 kW (306 CP),Benzina, 224.700 km,automata,7.999 EUR (brut)
BMW 730d Softclose,2012,180 kW (245 CP),Diesel, 191.141 km,automata,18.100 EUR (brut)
"BMW 740i 1.Hand - Komfortsitze -Kamera-HUD-20""",2009,240 kW (326 CP),Benzina, 171.800 km,automata,17.990 EUR (brut)
"BMW 730d/A/F01/Navi/Leder/Xen/KeylessCo/GSHD/PDC/20""",2009,180 kW (245 CP),Diesel, 188.000 km,automata,14.990 EUR (brut)
BMW 750Ld xDrive Panorama Fond-Entertainment,2017,294 kW (400 CP),Diesel, 67.990 km,automata,63.990 EUR (brut) 53.773 EUR (net)
"BMW 740d xDrive Leasing 629,- ohne LSZ,Dr.Ass.Plus",2018,235 kW (320 CP),Diesel, 24.600 km,automata,66.950 EUR (brut) 56.261 EUR (net)
BMW 730d xDrive Limousine M Sportpaket Head-Up,2019,195 kW (265 CP),Diesel,0 km,automata,90.980 EUR (brut) 76.454 EUR (net)
BMW 730Ld*long*fast Voll,2014,190 kW (258 CP),Diesel, 265.000 km,automata,20.490 EUR (brut)
BMW 730 Ld-SurroundView-SoftClose-Standheiz-HeadUp,2012,190 kW (258 CP),Diesel, 85.364 km,automata,29.950 EUR (brut) 25.168 EUR (net)
BMW 750i xDrive G11 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,330 kW (449 CP),Benzina, 25.000 km,automata,70.890 EUR (brut) 59.571 EUR (net)
BMW 740i Shadow Line Sportpaket Standheizung,2007,225 kW (306 CP),Benzina, 188.000 km,automata,9.900 EUR (brut)
BMW 750i*SoftClose*4 zone Klima*HiFi Professional,2010,300 kW (408 CP),Benzina, 118.798 km,automata,18.700 EUR (brut)
"BMW 750i xDrive, M Paket,Integrallenk.,3 Jahre Gara.",2016,330 kW (449 CP),Benzina, 53.000 km,automata,52.800 EUR (brut) 44.370 EUR (net)
"BMW 740d xDrive, M-SPORT, ACC, HEAD UP, R-KAM,e.DACH",2014,230 kW (313 CP),Diesel, 63.000 km,automata,34.990 EUR (brut) 29.403 EUR (net)
BMW 750Li xDrive/20Zoll/HarKar/NightVi/SoftCl/TV/Fon,2016,330 kW (449 CP),Benzina, 45.954 km,automata,57.999 EUR (brut) 48.739 EUR (net)
BMW 740d xDrive M Sport HEAD-UP LASER STANDHZG -,2019,235 kW (320 CP),Diesel, 1.900 km,automata,97.290 EUR (brut) 81.756 EUR (net)
BMW 730 dA LONG xDrive - GPS - Xenon - Leder - Pano,2017,195 kW (265 CP),Diesel, 27.460 km,automata,55.500 EUR (brut)
"BMW 760Li,V12,Ind.,top gepflegt,86.500 km,NP T‚¬ 142",2005,327 kW (445 CP),Benzina, 86.500 km,automata,19.800 EUR (brut)
BMW 740i,2010,240 kW (326 CP),Benzina, 124.000 km,automata,22.800 EUR (brut)
BMW 740d xDrive,2012,230 kW (313 CP),Diesel, 137.000 km,automata,23.999 EUR (brut)
"BMW 730d xDrive Limousine Gewerbeleasing ab 977,- ne",2019,195 kW (265 CP),Diesel,0 km,automata,96.000 EUR (brut) 80.672 EUR (net)
BMW 740d~Individual~Softclose,2010,225 kW (306 CP),Diesel, 54.000 km,automata,21.500 EUR (brut)
BMW 750d xDr. M Sport Laser HuD ACC Gestik H&K,2018,294 kW (400 CP),Diesel, 2.100 km,automata,79.740 EUR (brut) 67.008 EUR (net)
BMW 750iA Limousine M Sportpaket Komfortsitze v. h.,2018,330 kW (449 CP),Benzina, 2.050 km,automata,75.840 EUR (brut) 63.731 EUR (net)
BMW 740d xDrive Innovationsp. Navi Prof. LM Glasdach,2012,225 kW (306 CP),Diesel, 120.000 km,automata,24.830 EUR (brut)
BMW 740i Leasing ab 579 HarmanK HUD ACC Standh. Navi,2018,240 kW (326 CP),Benzina, 18.046 km,automata,64.850 EUR (brut) 54.496 EUR (net)
BMW 750i xDrive Sport-Aut. M Sportpaket UPE:172.833,2018,330 kW (449 CP),Benzina, 10.000 km,automata,87.950 EUR (brut) 73.908 EUR (net)
"BMW 750d xDrive Sport-Aut. Individual UPE:166.910,-",2018,294 kW (400 CP),Diesel, 7.204 km,automata,84.950 EUR (brut) 71.387 EUR (net)
"BMW 740d xDrive Sport-Aut. Individual UPE:145.938,-",2018,235 kW (320 CP),Diesel, 8.737 km,automata,74.950 EUR (brut) 62.983 EUR (net)
BMW 750i,2011,300 kW (408 CP),Benzina, 127.000 km,automata,21.500 EUR (brut)
BMW 750 i xDrive / ALLRAD / NAVI / XENON / LEDER,2009,300 kW (408 CP),Benzina, 188.200 km,automata,16.490 EUR (brut)
"BMW 730d xDrive M Sport,Laser,PANO,SoftC,Aktivl.,20""",2018,195 kW (265 CP),Diesel, 9.997 km,automata,67.250 EUR (brut) 56.042 EUR (net)
